Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
1	inferior	8	"5,490"	8.611	JJ
1	inferno	7	"2,647"	7.881	NN
1	infinity	8	"4,888"	8.495	NN
1	inflation	9	"7,076"	8.864	NN
1	influence	9	"19,809"	9.894	NN|VB
1	inform	6	"8,985"	9.103	VB
1	information	11	"467,659"	13.055	NN
1	inhale	6	857	6.753	VB
1	initial	7	"22,660"	10.028	JJ|VB|NN
1	injection	9	"3,031"	8.017	NN
1	injury	6	"8,073"	8.996	NN
1	ink	3	"5,596"	8.63	NN|VB
1	inlet	5	771	6.648	NN
1	inmate	6	"1,118"	7.019	NN
1	inn	3	"10,053"	9.216	NN
1	innocence	9	"2,724"	7.91	NN
1	innocent	8	"12,203"	9.409	JJ|NN
1	inquire	7	"3,137"	8.051	VB
1	insect	6	"2,539"	7.84	NN
1	inside	6	"63,772"	11.063	minor|NN|JJ
1	insight	7	"7,742"	8.954	NN
1	inspect	7	"1,588"	7.37	VB
1	instance	8	"26,887"	10.199	NN
1	instant	7	"9,552"	9.165	NN|JJ
1	instinct	8	"3,300"	8.102	NN
1	instruct	8	"1,199"	7.089	VB
1	instruction	11	"14,183"	9.56	NN
1	instructions	12	"35,273"	10.471	NN
1	instructor	10	"7,586"	8.934	NN
1	instrument	10	"10,141"	9.224	NN
1	insult	6	"7,102"	8.868	NN
1	insurance	9	"26,430"	10.182	NN
1	intake	6	"3,755"	8.231	NN
1	integrate	9	"3,802"	8.243	VB
1	integrity	9	"8,777"	9.08	NN
1	intellect	9	"2,583"	7.857	NN
1	intelligence	12	"26,776"	10.195	NN
1	intensity	9	"4,672"	8.449	NN
1	intent	6	"13,020"	9.474	NN
1	interest	8	"90,246"	11.41	NN|VB
1	interior	8	"7,186"	8.88	JJ|NN
1	interrupt	9	"15,428"	9.644	VB
1	interview	9	"20,464"	9.926	NN|VB
1	intestine	9	680	6.522	NN
1	intimate	8	"3,281"	8.096	JJ|NN
1	intoxicate	10	21	3.045	VB
1	introduce	9	"8,575"	9.057	VB
1	introvert	9	83	4.419	VB|NN
1	intuition	9	"1,823"	7.508	NN
1	invalid	7	"6,474"	8.776	NN
1	invent	6	"2,565"	7.85	VB
1	inventor	8	"3,720"	8.221	NN
1	iron	4	"19,187"	9.862	NN|VB|JJ
1	irregular	9	"2,127"	7.662	JJ
1	irritate	8	642	6.465	VB
1	island	6	"44,872"	10.712	NN
1	issue	5	"117,620"	11.675	NN|VB
1	Italian	7	"14,476"	9.58	JJ|NN
1	itch	4	758	6.631	VB|NN
1	item	4	"35,168"	10.468	NN
1	ivory	5	"10,780"	9.285	NN
1	ivy	3	"2,020"	7.611	NN
1	Jack	4	"31,462"	10.357	NN|VB
1	jacket	6	"10,208"	9.231	NN
1	jail	4	"9,659"	9.176	NN|VB
1	jam	3	"10,904"	9.297	NN|VB
1	Japan	5	"39,230"	10.577	NN
1	jar	3	"2,937"	7.985	NN
1	jaw	3	"2,302"	7.742	NN|VB
1	jaws	4	"1,546"	7.343	NN|VB
1	jazz	4	"13,759"	9.529	NN
1	jealousy	8	"1,497"	7.311	NN
1	jeep	4	"2,639"	7.878	NN
1	jello	5	"1,004"	6.912	NN
1	jelly	5	"2,029"	7.615	NN
1	jeopardy	8	"1,024"	6.931	NN
1	jerk	4	"4,772"	8.471	NN|VB
1	Jesus	5	"36,735"	10.511	NN|minor
1	jet	3	"12,298"	9.417	NN
1	jewel	5	"1,980"	7.591	NN
1	jewelry	7	"6,135"	8.722	NN
1	jigsaw	6	415	6.028	NN
1	job	3	"152,135"	11.933	NN|VB
1	jock	4	947	6.853	NN
1	jog	3	656	6.486	VB
1	join	4	"43,729"	10.686	VB
1	joint	5	"14,742"	9.598	JJ|NN
1	joke	4	"20,262"	9.917	NN|VB
1	joker	5	"1,779"	7.484	NN
1	journal	7	"29,244"	10.283	NN
1	journey	7	"6,722"	8.813	NN|VB
1	joy	3	"11,703"	9.368	NN
1	judge	5	"28,177"	10.246	NN|VB
1	judgment	8	"6,301"	8.748	NN
1	jug	3	837	6.73	NN
1	juggler	7	958	6.865	NN
1	juice	5	"7,653"	8.943	NN
1	jump	4	"26,855"	10.198	NN|VB
1	jungle	6	"5,505"	8.613	NN
1	junior	6	"10,114"	9.222	JJ|NN
1	junk	4	"12,375"	9.423	NN|VB
1	Jupiter	7	"3,153"	8.056	NN
1	jury	4	"7,008"	8.855	NN
1	justice	7	"31,679"	10.363	NN
1	justify	7	"10,441"	9.253	VB
1	juvenile	8	"2,033"	7.617	JJ
1	kangaroo	8	818	6.707	NN
1	keep	4	"183,906"	12.122	VB|NN
1	keeper	6	"8,008"	8.988	NN
1	keg	3	"1,152"	7.049	NN
1	ketchup	7	"1,081"	6.986	NN
1	kettle	6	"1,499"	7.313	NN
1	key	3	"95,993"	11.472	JJ|NN|VB
1	keyboard	8	"35,312"	10.472	NN|VB
1	kick	4	"19,877"	9.897	NN|VB
1	kid	3	"20,833"	9.944	NN|VB
1	kidnap	6	626	6.439	VB
1	kidney	6	"2,471"	7.812	NN
1	kill	4	"70,815"	11.168	VB|NN
1	killer	6	"13,599"	9.518	NN
1	kilometer	9	396	5.981	NN
1	kin	3	"1,679"	7.426	NN
1	kind	4	"131,849"	11.789	NN
1	kindness	8	"2,295"	7.738	NN
1	king	4	"52,583"	10.87	NN
1	kingdom	7	"14,254"	9.565	NN
1	kiss	4	"12,848"	9.461	NN|VB
1	kit	3	"24,866"	10.121	NN|VB
1	kitchen	7	"9,720"	9.182	NN
1	kite	4	"2,346"	7.76	NN
1	kitten	6	"2,238"	7.713	NN
1	kiwi	4	"1,394"	7.24	NN
1	Kleenex	7	382	5.945	NN
1	knapsack	8	186	5.226	NN
1	knee	4	"7,176"	8.878	NN|VB
1	kneel	5	733	6.597	VB|NN
1	knife	5	"7,120"	8.871	NN|VB
1	knight	6	"18,286"	9.814	NN|VB
1	knit	4	"1,112"	7.014	VB
1	knitting	8	"1,088"	6.992	VB|NN
1	knob	4	"2,049"	7.625	NN
1	knock	5	"6,912"	8.841	VB|NN
1	knot	4	"2,001"	7.601	NN
1	know	4	"800,100"	13.592	VB|NN
1	knowledge	9	"83,911"	11.338	NN
1	knuckle	7	664	6.498	NN
1	lab	3	"24,767"	10.117	NN
1	label	5	"22,957"	10.041	NN|VB
1	labor	5	"18,853"	9.844	NN|VB
1	labyrinth	9	"1,122"	7.023	NN
1	lace	4	"3,285"	8.097	NN|VB
1	lack	4	"41,016"	10.622	NN|VB
1	ladder	6	"2,970"	7.996	NN
1	lady	4	"25,980"	10.165	NN
1	lagoon	6	668	6.504	NN
1	lake	4	"21,614"	9.981	NN
1	lamb	4	"3,444"	8.144	NN
1	lamp	4	"6,657"	8.803	NN
1	land	4	"75,075"	11.226	NN|VB
1	landscape	9	"3,305"	8.103	NN
1	lane	4	"14,139"	9.557	NN
1	language	8	"97,874"	11.491	NN
1	lap	3	"6,364"	8.758	NN|VB
1	lapel	5	239	5.476	NN
1	large	5	"134,354"	11.808	JJ|RB|NN
1	laser	5	"16,120"	9.688	NN
1	lash	4	649	6.475	NN|VB
1	last	4	"291,284"	12.582	JJ|NN|VB|RB
1	latch	5	"1,279"	7.154	NN
1	lather	6	376	5.93	NN|VB
1	Latin	5	"11,622"	9.361	NN
1	laugh	5	"13,449"	9.507	NN|VB
1	launch	6	"13,019"	9.474	NN|VB
1	laundry	7	"2,357"	7.765	NN
1	lava	4	"2,757"	7.922	NN
1	law	3	"125,412"	11.739	NN
1	lawn	4	"2,663"	7.887	NN
1	laws	4	"49,010"	10.8	NN
1	lawsuit	7	"3,855"	8.257	NN
1	lawyer	6	"12,105"	9.401	NN
1	lay	3	"15,006"	9.616	VB
1	layer	5	"9,745"	9.185	NN|VB
1	lead	4	"48,779"	10.795	VB|NN
1	leader	6	"32,758"	10.397	NN
1	leadership	10	"14,685"	9.595	NN
1	leaf	4	"7,051"	8.861	NN|VB
1	league	6	"25,384"	10.142	NN
1	leak	4	"5,143"	8.545	NN|VB
1	lean	4	"4,547"	8.422	JJ|VB|NN
1	leap	4	"6,090"	8.714	NN|VB
1	learn	5	"71,507"	11.178	VB
1	learner	7	759	6.632	NN
1	learning	8	"34,857"	10.459	VB|NN
1	lease	5	"3,325"	8.109	NN|VB
1	leather	7	"11,445"	9.345	NN
1	leave	5	"76,506"	11.245	VB|NN
1	lecture	7	"4,779"	8.472	NN|VB
1	ledge	5	"1,577"	7.363	NN
1	left	4	"132,017"	11.791	VB|NN|JJ
1	leg	3	"17,838"	9.789	NN|VB
1	legend	6	"13,459"	9.507	NN
1	legion	6	"4,491"	8.41	NN
1	legislature	11	"3,230"	8.08	NN
1	lemon	5	"4,015"	8.298	NN|JJ
1	lemonade	8	403	5.999	NN
1	lend	4	"2,983"	8.001	VB
1	length	6	"50,773"	10.835	NN
1	lens	4	"9,343"	9.142	NN
1	Leo	3	"5,506"	8.614	NN
1	leopard	7	697	6.547	NN
1	lesson	6	"8,054"	8.994	NN
1	let	3	"206,685"	12.239	VB|NN
1	letter	6	"58,299"	10.973	NN
1	letters	7	"32,991"	10.404	NN
1	lettuce	7	970	6.877	NN
1	level	5	"130,029"	11.776	NN|VB
1	lever	5	"2,025"	7.613	NN|VB
1	liar	4	"6,138"	8.722	NN
1	libel	5	"2,577"	7.854	NN|VB
1	liberal	7	"19,800"	9.893	JJ
1	liberty	7	"17,135"	9.749	NN
1	library	7	"113,025"	11.635	NN
1	license	7	"22,780"	10.034	NN|VB
1	lick	4	"4,418"	8.393	VB|NN
1	lid	3	"2,898"	7.972	NN
1	lie	3	"21,911"	9.995	VB|NN
1	lieutenant	10	"6,081"	8.713	NN
1	life	4	"219,561"	12.299	NN
1	lift	4	"9,806"	9.191	VB|NN
1	light	5	"96,805"	11.48	NN|VB
1	lighter	7	"5,229"	8.562	JJ|NN|RB
1	lightning	9	"13,033"	9.475	NN
1	like	4	"1,060,831"	13.875	minor|VB|NN|JJ
1	likelihood	10	"2,679"	7.893	NN
1	lily	4	"2,643"	7.88	NN
1	limb	4	"2,127"	7.662	NN
1	lime	4	"2,086"	7.643	NN|VB
1	limit	5	"31,222"	10.349	NN|VB
1	limousine	9	525	6.263	NN
1	limp	4	"1,596"	7.375	JJ|NN|VB
1	line	4	"239,804"	12.388	NN|VB
1	linen	5	"1,418"	7.257	NN
1	lingerie	8	"1,300"	7.17	NN
1	link	4	"39,054"	10.573	NN|VB
1	lint	4	"1,004"	6.912	NN
1	lion	4	"7,671"	8.945	NN
1	lip	3	"3,323"	8.109	NN
1	lipstick	8	"1,035"	6.942	NN
1	liquid	6	"9,017"	9.107	JJ|NN
1	liquor	6	"2,446"	7.802	NN
1	list	4	"317,096"	12.667	NN|VB
1	listen	6	"33,915"	10.432	VB|NN
1	literature	10	"20,438"	9.925	NN
1	litter	6	"3,353"	8.118	NN|VB
1	little	6	"288,496"	12.572	JJ|RB|NN
1	live	4	"128,442"	11.763	VB
1	liver	5	"25,025"	10.128	NN
1	living	6	"75,436"	11.231	VB|NN|JJ
1	lizard	6	"5,706"	8.649	NN
1	load	4	"40,668"	10.613	NN|VB
1	loaf	4	"1,223"	7.109	NN|VB
1	loan	4	"9,525"	9.162	NN|VB
1	lobby	5	"4,340"	8.376	NN|VB
1	lobe	4	464	6.14	NN
1	lobster	7	849	6.744	NN
1	local	5	"139,852"	11.848	JJ|NN
1	location	8	"62,969"	11.05	NN
1	lock	4	"18,221"	9.81	NN|VB
1	lodge	5	"3,576"	8.182	NN|VB
1	loft	4	749	6.619	NN
1	log	3	"21,912"	9.995	NN|VB
1	logic	5	"34,025"	10.435	NN
1	lollipop	8	295	5.687	NN
1	London	6	"32,949"	10.403	NN
1	long	4	"273,917"	12.521	JJ|RB|NN|VB
1	look	4	"253,524"	12.443	VB|NN
1	loop	4	"16,305"	9.699	NN|VB
1	loose	5	"25,759"	10.157	JJ|VB|NN
1	loosen	6	"1,329"	7.192	VB
1	lord	4	"38,009"	10.546	NN|VB
1	lose	4	"38,347"	10.554	VB
1	loser	5	"4,209"	8.345	NN
1	loss	4	"30,002"	10.309	NN
1	lost	4	"78,090"	11.266	VB|JJ|NN
1	lot	3	"232,888"	12.358	NN
1	lots	4	"70,143"	11.158	NN
1	lottery	7	"5,648"	8.639	NN
1	lounge	6	"2,374"	7.772	NN|VB
1	love	4	"165,830"	12.019	NN|VB
1	lover	5	"7,081"	8.865	NN
1	low	3	"86,110"	11.363	JJ|NN|RB|VB
1	lower	5	"49,669"	10.813	JJ|RB
1	loyalty	7	"3,120"	8.046	NN
1	lubricate	9	451	6.111	VB
1	luck	4	"60,629"	11.013	NN
1	luggage	7	"1,659"	7.414	NN
1	lumber	6	"1,363"	7.217	NN|VB
1	lump	4	"2,579"	7.855	NN|VB
1	lunch	5	"11,094"	9.314	NN|VB
1	lung	4	"13,500"	9.51	NN
1	lust	4	"5,572"	8.626	NN
1	luxury	6	"3,476"	8.154	NN
1	macaroni	8	344	5.841	NN
1	machine	7	"121,109"	11.704	NN|VB
1	Mafia	5	"2,415"	7.789	NN
1	magazine	8	"60,422"	11.009	NN
1	maggot	6	498	6.211	NN
1	magic	5	"48,020"	10.779	NN|VB
1	magician	8	"1,989"	7.595	NN
1	magnet	6	"2,236"	7.712	NN
1	magnify	7	253	5.533	VB
1	magnitude	9	"4,661"	8.447	NN
1	maid	4	"1,714"	7.447	NN
1	maiden	6	"5,557"	8.623	NN
1	mail	4	"260,346"	12.47	NN|VB
1	mailbox	7	"8,810"	9.084	NN
1	mailman	7	346	5.846	NN
1	main	4	"74,094"	11.213	JJ|NN
1	major	5	"100,373"	11.517	JJ|NN
1	majority	8	"34,564"	10.451	NN
1	make	4	"520,909"	13.163	VB|NN
1	maker	5	"8,080"	8.997	NN
1	malaria	7	767	6.642	NN
1	male	4	"58,587"	10.978	JJ|NN
1	mall	4	"7,767"	8.958	NN
1	malt	4	"1,882"	7.54	NN
1	mammal	6	671	6.509	NN
1	man	3	"188,876"	12.149	NN|VB
1	management	10	"72,764"	11.195	NN
1	manager	7	"59,800"	10.999	NN
1	manner	6	"22,183"	10.007	NN
1	manners	7	"2,987"	8.002	NN
1	mansion	7	"1,585"	7.368	NN
1	manufacture	11	"5,025"	8.522	NN|VB
1	manufacturer	12	"14,162"	9.558	NN
1	map	3	"25,878"	10.161	NN|VB
1	maple	5	"4,079"	8.314	NN
1	marble	6	"4,081"	8.314	NN
1	march	5	"74,695"	11.221	NN|VB
1	mare	4	"1,430"	7.265	NN
1	margarine	9	752	6.623	NN
1	margin	6	"4,955"	8.508	NN
1	marijuana	9	"10,768"	9.284	NN
1	marine	6	"8,644"	9.065	NN|JJ
1	mark	4	"103,559"	11.548	NN|VB
1	marker	6	"3,755"	8.231	NN
1	market	6	"98,850"	11.501	NN|VB
1	maroon	6	576	6.356	NN|JJ|VB
1	marriage	8	"21,299"	9.966	NN
1	marrow	6	"1,039"	6.946	NN
1	marry	5	"7,832"	8.966	VB
1	Mars	4	"8,196"	9.011	NN
1	marsh	5	"5,131"	8.543	NN
1	Mary	4	"25,159"	10.133	NN
1	mascara	7	302	5.71	NN
1	mash	4	"1,627"	7.394	VB|NN
1	mask	4	"12,361"	9.422	NN|VB
1	mason	5	"6,800"	8.825	NN
1	mass	4	"33,835"	10.429	NN|JJ|VB
1	massage	7	"4,037"	8.303	NN
1	master	6	"54,412"	10.904	NN|VB
1	mastery	7	"1,337"	7.198	NN
1	mat	3	"3,514"	8.165	NN
1	match	5	"35,069"	10.465	NN|VB
1	mate	4	"5,179"	8.552	NN|VB
1	material	8	"59,366"	10.991	NN|JJ
1	math	4	"18,404"	9.82	NN
1	matter	6	"110,274"	11.611	NN|VB
1	mattress	8	"1,259"	7.138	NN
1	mature	6	"6,245"	8.74	JJ|VB|NN
1	maximum	7	"22,457"	10.019	NN
1	mayonnaise	10	259	5.557	NN
1	mayor	5	"4,322"	8.371	NN
1	maze	4	"6,472"	8.775	NN
1	me	2	"1,303,959"	14.081	minor
1	meadow	6	841	6.735	NN
1	meal	4	"6,528"	8.784	NN
1	mean	4	"151,693"	11.93	VB|NN
1	meaning	7	"31,933"	10.371	NN|VB
1	means	5	"130,928"	11.782	VB|NN
1	measure	7	"19,777"	9.892	NN|VB
1	measurement	11	"6,219"	8.735	NN
1	meat	4	"14,861"	9.606	NN
1	mechanic	8	"2,266"	7.726	NN|JJ
1	medal	5	"3,315"	8.106	NN
1	media	5	"58,004"	10.968	NN
1	medical	7	"53,004"	10.878	JJ|NN
1	medication	10	"3,624"	8.195	NN
1	medicine	8	"19,795"	9.893	NN
1	medium	6	"19,072"	9.856	NN
1	meet	4	"48,215"	10.783	VB|NN
1	meeting	7	"37,663"	10.536	NN|VB
1	mellow	6	"1,758"	7.472	JJ|VB
1	melody	6	"2,693"	7.898	NN
1	melt	4	"2,781"	7.931	VB
1	member	6	"63,948"	11.066	NN
1	memorial	8	"4,749"	8.466	NN
1	memory	6	"114,930"	11.652	NN
1	men	3	"98,321"	11.496	NN
1	mend	4	357	5.878	VB|NN
1	menthol	7	49	3.892	NN
1	meow	4	"1,154"	7.051	VB|NN|minor
1	merit	5	"5,541"	8.62	NN|VB
1	mermaid	7	"1,604"	7.38	NN
1	mess	4	"13,190"	9.487	NN|VB
1	message	7	"247,136"	12.418	NN
1	metal	5	"28,116"	10.244	NN
1	meteor	6	"1,286"	7.159	NN
1	meteorite	9	252	5.529	NN
1	meter	5	"8,212"	9.013	NN|VB
1	method	6	"49,828"	10.816	NN
1	Methodist	9	827	6.718	NN
1	Mexico	6	"27,758"	10.231	NN
1	microphone	10	"3,685"	8.212	NN
1	microscope	10	"1,171"	7.066	NN
1	microwave	9	"4,362"	8.381	NN
1	middle	6	"45,179"	10.718	NN|JJ
1	midget	6	595	6.389	NN
1	midnight	8	"11,426"	9.344	NN
1	might	5	"277,738"	12.534	VB|NN
1	migraine	8	609	6.412	NN
1	mildew	6	306	5.724	NN
1	mile	4	"9,657"	9.175	NN
1	military	8	"47,865"	10.776	JJ|NN
1	milk	4	"15,195"	9.629	NN|VB
1	mill	4	"4,853"	8.487	NN
1	million	7	"55,862"	10.931	minor|NN
1	mimic	5	958	6.865	VB
1	mind	4	"131,156"	11.784	NN|VB
1	mine	4	"89,230"	11.399	NN|VB|minor
1	miner	5	931	6.836	NN
1	mineral	7	"2,764"	7.924	NN|JJ
1	minimum	7	"87,433"	11.379	NN|JJ
1	minister	8	"22,530"	10.023	NN|VB
1	mink	4	582	6.366	NN
1	minor	5	"26,175"	10.173	JJ|NN
1	minority	8	"13,393"	9.502	NN
1	mint	4	"84,435"	11.344	NN|VB
1	minus	5	"4,181"	8.338	minor|VB
1	minute	6	"29,713"	10.299	NN
1	minutes	7	"63,627"	11.061	NN|VB
1	mirage	6	"1,781"	7.485	NN
1	mirror	6	"27,107"	10.208	NN|VB
1	mischief	8	830	6.721	NN
1	misery	6	"2,895"	7.971	NN
1	miss	4	"30,936"	10.34	VB|NN
1	missile	7	"5,867"	8.677	NN
1	mission	7	"28,847"	10.27	NN
1	mist	4	"3,266"	8.091	NN|VB
1	mistake	7	"25,420"	10.143	NN|VB
1	mister	6	"2,183"	7.688	NN
1	mitten	6	139	4.934	NN
1	mix	3	"19,759"	9.891	NN|VB
1	mixture	7	"7,659"	8.944	NN
1	moat	4	"2,286"	7.735	NN
1	mob	3	"7,529"	8.927	NN
1	model	5	"66,839"	11.11	NN|VB
1	modern	6	"35,406"	10.475	JJ|NN
1	molasses	8	550	6.31	NN
1	mold	4	"3,748"	8.229	NN|VB
1	mole	4	"1,536"	7.337	NN
1	molecule	8	"1,368"	7.221	NN
1	mom	3	"15,795"	9.667	NN
1	moment	6	"43,625"	10.683	NN
1	monarch	7	910	6.813	NN
1	monarchy	8	"1,168"	7.063	NN
1	monastery	9	714	6.571	NN
1	Monday	6	"20,612"	9.934	NN
1	money	5	"209,588"	12.253	NN
1	mongoose	8	363	5.894	NN
1	monk	4	"3,775"	8.236	NN
1	monkey	6	"4,882"	8.493	NN|VB
1	monopoly	8	"4,878"	8.492	NN
1	monster	7	"15,607"	9.655	NN
1	month	5	"76,300"	11.242	NN
1	monthly	7	"24,699"	10.115	JJ|RB
1	monument	8	"1,488"	7.305	NN
1	moo	3	"2,182"	7.688	NN|VB
1	mood	4	"7,396"	8.909	NN
1	moon	4	"30,689"	10.332	NN|VB
1	moonlight	9	"1,138"	7.037	NN
1	moose	5	"3,475"	8.153	NN
1	mop	3	723	6.583	NN|VB
1	moral	5	"21,254"	9.964	JJ|NN
1	morals	6	"2,905"	7.974	NN
1	more	4	"1,076,711"	13.889	JJ|RB
1	morning	7	"36,262"	10.499	NN
1	moron	5	"4,610"	8.436	NN
1	Morse	5	"2,301"	7.741	NN
1	mortgage	8	"4,758"	8.468	NN|VB
1	mosquito	8	812	6.7	NN
1	moss	4	"3,715"	8.22	NN
1	motel	5	"1,671"	7.421	NN
1	moth	4	515	6.244	NN
1	mother	6	"42,113"	10.648	NN
1	motion	6	"19,183"	9.862	NN|VB
1	motor	5	"13,981"	9.545	NN|JJ|VB
1	motorcycle	10	"3,696"	8.215	NN
1	mountain	8	"34,727"	10.455	NN
1	mouse	5	"37,838"	10.541	NN
1	mousse	6	406	6.006	NN
1	mouth	5	"34,157"	10.439	NN
1	move	4	"80,091"	11.291	VB|NN
1	movement	8	"30,554"	10.327	NN
1	movie	5	"61,248"	11.023	NN
1	mow	3	761	6.635	VB
1	mower	5	451	6.111	NN
1	much	4	"483,898"	13.09	JJ|RB
1	muck	4	"1,235"	7.119	NN|VB
1	mud	3	"11,445"	9.345	NN
1	muffin	6	991	6.899	NN
1	mug	3	"1,642"	7.404	NN
1	mule	4	"1,488"	7.305	NN
1	multiply	8	"3,467"	8.151	VB
1	mummy	5	"2,654"	7.884	NN
1	munch	5	"1,219"	7.106	VB
1	murder	6	"19,075"	9.856	NN|VB
1	murderer	8	"1,996"	7.599	NN
1	muscle	6	"9,316"	9.139	NN|VB
1	museum	6	"10,047"	9.215	NN
1	mushroom	8	"1,873"	7.535	NN|VB
1	music	5	"134,404"	11.809	NN
1	musk	4	216	5.375	NN
1	mussel	6	54	3.989	NN
1	must	4	"306,094"	12.632	VB
1	mustache	8	487	6.188	NN
1	mustard	7	"1,664"	7.417	NN
1	mute	4	"1,377"	7.228	JJ
1	mutton	6	168	5.124	NN
1	mystery	7	"10,205"	9.231	NN
1	myth	4	"8,162"	9.007	NN
1	mythology	9	"2,585"	7.857	NN
1	nag	3	804	6.69	NN|VB
1	nail	4	"4,603"	8.434	NN|VB
1	name	4	"297,695"	12.604	NN|VB
1	nap	3	"1,644"	7.405	NN|VB
1	napkin	6	316	5.756	NN
1	narrow	6	"10,049"	9.215	JJ|VB
1	nation	6	"29,567"	10.294	NN
1	national	8	"114,548"	11.649	JJ|NN
1	native	6	"27,377"	10.217	JJ|NN
1	natural	7	"45,294"	10.721	JJ|NN
1	nature	6	"51,563"	10.851	NN
1	nausea	6	"1,406"	7.249	NN
1	navigator	9	"2,184"	7.689	NN
1	navy	4	"8,936"	9.098	NN|JJ
1	near	4	"78,062"	11.265	minor|JJ|VB|RB
1	necessary	9	"60,899"	11.017	JJ|NN
1	neck	4	"14,841"	9.605	NN|VB
1	necklace	8	"1,149"	7.047	NN
1	need	4	"415,850"	12.938	NN|VB
1	needle	6	"5,047"	8.527	NN|VB
1	negative	8	"24,446"	10.104	JJ|NN
1	neglect	7	"1,923"	7.562	NN|VB
1	negotiation	11	"2,822"	7.945	NN
1	neighbor	8	"4,675"	8.45	NN
1	neighborhood	12	"6,556"	8.788	NN
1	nephew	6	"1,363"	7.217	NN
1	Neptune	7	"1,883"	7.541	NN
1	nerve	5	"4,196"	8.342	NN
1	nerves	6	"2,383"	7.776	NN
1	nest	4	"2,558"	7.847	NN|VB
1	net	3	"117,269"	11.672	JJ|NN|VB
1	network	7	"145,633"	11.889	NN|VB
1	neuron	6	774	6.652	NN
1	neutral	7	"8,122"	9.002	JJ
1	neutron	7	"2,259"	7.723	NN
1	news	4	"149,044"	11.912	NN
1	newspaper	9	"16,824"	9.731	NN
1	newsstand	9	773	6.65	NN
1	Newton	6	"11,461"	9.347	NN
1	nice	4	"113,119"	11.636	JJ
1	nickel	6	"1,984"	7.593	NN|JJ
1	nicotine	8	"1,165"	7.06	NN
1	niece	5	669	6.506	NN
1	night	5	"97,524"	11.488	NN
1	nightgown	9	313	5.746	NN
1	nightmare	9	"8,471"	9.044	NN
1	nine	4	"14,715"	9.597	minor|NN
1	nitrogen	8	"2,094"	7.647	NN
1	no	2	"1,157,549"	13.962	minor|RB
1	noise	5	"20,803"	9.943	NN
1	nomad	5	"1,186"	7.078	NN
1	none	4	"90,590"	11.414	NN
1	nonsense	8	"9,843"	9.195	NN
1	noon	4	"4,848"	8.486	NN
1	noose	5	309	5.733	NN
1	norm	4	"6,407"	8.765	NN
1	normal	6	"70,982"	11.17	JJ|RB
1	north	5	"77,220"	11.254	NN|RB|JJ
1	nose	4	"13,919"	9.541	NN|VB
1	note	4	"131,657"	11.788	NN|VB
1	notebook	8	"6,194"	8.731	NN
1	nothing	7	"160,745"	11.988	NN
1	notice	6	"46,178"	10.74	NN|VB
1	notify	6	"4,511"	8.414	VB
1	notion	6	"10,664"	9.275	NN
1	noun	4	"1,523"	7.328	NN
1	novel	5	"12,250"	9.413	NN
1	novice	6	"5,242"	8.564	NN
1	now	3	"599,476"	13.304	RB|JJ|NN
1	nucleus	7	"1,209"	7.098	NN
1	number	6	"283,001"	12.553	NN|VB
1	numbers	7	"73,323"	11.203	NN|VB
1	nun	3	"1,947"	7.574	NN
1	nurse	5	"6,640"	8.801	NN|VB
1	nursery	7	"1,389"	7.236	NN
1	nut	3	"4,431"	8.396	NN
1	nylon	5	"2,223"	7.707	NN
1	nylons	6	321	5.771	NN
1	oak	3	"6,450"	8.772	NN
1	oar	3	220	5.394	NN|VB
1	oasis	5	"4,074"	8.312	NN
1	oath	4	"3,595"	8.187	NN
1	oatmeal	7	829	6.72	NN|JJ
1	obey	4	"4,163"	8.334	VB
1	object	6	"52,354"	10.866	NN
1	objective	9	"14,818"	9.604	NN|JJ
1	obligation	10	"5,620"	8.634	NN
1	oboe	4	317	5.759	NN
1	obscure	7	"5,753"	8.657	JJ|VB|NN
1	observe	7	"6,027"	8.704	VB|NN
1	obsession	9	"2,365"	7.769	NN
1	obstacle	8	"1,737"	7.46	NN
1	obtain	6	"25,096"	10.13	VB
1	occupation	10	"4,289"	8.364	NN
1	ocean	5	"11,050"	9.31	NN
1	octopus	7	900	6.802	NN
1	odds	4	"8,295"	9.023	NN
1	odor	4	"1,395"	7.241	NN
1	offend	6	"2,914"	7.977	VB
1	offense	7	"8,046"	8.993	NN
1	office	6	"88,401"	11.39	NN
1	officer	7	"18,922"	9.848	NN
1	official	8	"44,245"	10.697	JJ|NN
1	oil	3	"34,785"	10.457	NN
1	ointment	8	610	6.413	NN
1	okay	4	"33,915"	10.432	JJ|minor|NN|VB
1	old	3	"238,321"	12.381	JJ|NN
1	oligarchy	9	344	5.841	NN
1	olive	5	"2,952"	7.99	JJ|NN
1	Olympics	8	"2,972"	7.997	NN
1	omelet	6	77	4.344	NN
1	one	3	"1,428,618"	14.172	minor|NN
1	onion	5	"2,587"	7.858	NN
1	oodles	6	280	5.635	NN
1	open	4	"145,040"	11.885	JJ|VB|NN|RB
1	opener	6	"1,479"	7.299	NN
1	opening	7	"30,736"	10.333	NN|VB
1	opera	5	"6,993"	8.853	NN
1	operate	7	"12,776"	9.455	VB
1	operation	9	"28,468"	10.257	NN
1	operator	8	"14,061"	9.551	NN
1	opinion	7	"68,760"	11.138	NN
1	opponent	8	"15,498"	9.648	NN
1	opportunity	11	"55,800"	10.93	NN
1	opposite	8	"16,623"	9.719	JJ|NN|minor
